vin,fleet,positionid,vehicleid,gtpdriverid,version,heading,latitude,longitude,altitude,address,updateddate,total_fuel_consumption,total_engine_hours,total_distance,time_sweetspot,time_idle,time_pto,time_drive,speed,msg_trigger_type,current_fuel_level,received_date
MC2M7SRC0JD055280,Syndicate_Carrier,1249553711,17421,,0,173,21.466308,74.995489,228,,01/09/2019 1:35,32661.96,2961.8,106296.86,1182.5,329.79,0,2631.25,55,PERIODIC,64.400002,14:52.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249553709,17421,,0,173,21.466308,74.995489,228,,01/09/2019 1:35,32661.97,2961.8,106296.86,1182.5,329.79,0,2631.25,55,PERIODIC_WITH_DISTANCE,64.400002,14:52.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554249,17421,,0,224,21.434424,74.98615,236,,01/09/2019 1:40,32663.54,2961.9,106300.9,1182.55,329.79,0,2631.35,58,PERIODIC,65.599998,15:15.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554250,17421,,0,0,21.430568,74.983263,221,,01/09/2019 1:45,32663.65,2962,106301.48,1182.55,329.85,0,2631.35,0,PERIODIC,65.199997,15:15.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554253,17421,,0,0,21.430501,74.983287,225,,01/09/2019 1:47,32663.7,2962,106301.48,1182.55,329.88,0,2631.35,0,NO_MOVEMENT,65.199997,15:15.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249554251,17421,,0,0,21.430501,74.983287,225,,01/09/2019 1:47,32663.7,2962,106301.48,1182.55,329.88,0,2631.35,0,IGNITION_OFF,65.599998,15:15.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554258,17421,,0,0,21.430493,74.983285,224,,01/09/2019 1:47,32663.7,2962,106301.48,1182.55,329.88,0,2631.35,0,IGNITION_ON,65.599998,15:15.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554261,17421,,0,0,21.430478,74.983262,223,,01/09/2019 1:50,32663.7,2962,106301.48,1182.55,329.88,0,2631.35,0,PERIODIC_WITH_DISTANCE,65.199997,15:15.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554257,17421,,0,0,21.430478,74.983262,223,,01/09/2019 1:50,32663.7,2962,106301.48,1182.55,329.88,0,2631.35,0,PERIODIC,65.599998,15:15.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554259,17421,,0,0,21.430479,74.983231,224,,01/09/2019 1:51,32663.71,2962,106301.48,1182.55,329.88,0,2631.35,0,IGNITION_OFF,62.400002,15:15.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554265,17421,,0,0,21.430473,74.983228,222,,01/09/2019 1:53,32663.71,2962,106301.48,1182.55,329.88,0,2631.35,0,IGNITION_ON,62.400002,15:15.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554270,17421,,0,0,21.430473,74.983228,222,,01/09/2019 1:53,32663.71,2962,106301.48,1182.55,329.89,0,2631.35,0,IGNITION_OFF,62,15:15.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554268,17421,,0,0,21.430439,74.983214,224,,01/09/2019 1:55,32663.71,2962,106301.48,1182.55,329.89,0,2631.35,0,PERIODIC,62,15:15.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554267,17421,,0,0,21.430457,74.983197,223,,01/09/2019 2:00,32663.71,2962,106301.48,1182.55,329.89,0,2631.35,0,PERIODIC,62,15:15.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554271,17421,,0,302,21.43046,74.98319,223,,01/09/2019 2:00,32663.71,2962,106301.48,1182.55,329.89,0,2631.35,0,IGNITION_ON,62,15:15.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554275,17421,,0,0,21.430474,74.983185,224,,01/09/2019 2:01,32663.74,2962.05,106301.48,1182.55,329.9,0,2631.35,1,MOVEMENT,65.599998,15:15.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249554277,17421,,0,111,21.430897,74.983481,225,,01/09/2019 2:04,32663.94,2962.1,106301.61,1182.55,329.92,0,2631.4,0,NO_MOVEMENT,62,15:16.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554276,17421,,0,0,21.430899,74.98348,226,,01/09/2019 2:05,32663.96,2962.1,106301.61,1182.55,329.94,0,2631.4,0,PERIODIC,65.599998,15:16.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554278,17421,,0,0,21.430893,74.983484,226,,01/09/2019 2:07,32664,2962.15,106301.61,1182.55,329.97,0,2631.4,0,IGNITION_OFF,65.599998,15:16.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554269,17421,,0,0,21.430892,74.983489,227,,01/09/2019 2:08,32664,2962.15,106301.61,1182.55,329.97,0,2631.4,0,IGNITION_ON,65.599998,15:15.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554264,17421,,0,0,21.430858,74.983491,222,,01/09/2019 2:10,32664.05,2962.15,106301.61,1182.55,330,0,2631.4,0,PERIODIC,65.599998,15:15.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554254,17421,,0,0,21.430851,74.983501,223,,01/09/2019 2:12,32664.09,2962.2,106301.61,1182.55,330.03,0,2631.4,0,NO_MOVEMENT,65.599998,15:15.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249554266,17421,,0,0,21.430851,74.983501,223,,01/09/2019 2:12,32664.09,2962.2,106301.61,1182.55,330.03,0,2631.4,171,MOVEMENT,65.599998,15:15.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554260,17421,,0,0,21.430851,74.983501,223,,01/09/2019 2:12,32664.09,2962.2,106301.61,1182.55,330.03,0,2631.4,0,IGNITION_OFF,65.599998,15:15.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554255,17421,,0,0,21.430849,74.983501,223,,01/09/2019 2:12,32664.09,2962.2,106301.61,1182.55,330.03,0,2631.4,0,IGNITION_ON,65.599998,15:15.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249554252,17421,,0,0,21.430735,74.983501,230,,01/09/2019 2:15,32664.16,2962.25,106301.63,1182.55,330.07,0,2631.4,0,PERIODIC,65.599998,15:15.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249554509,17421,,0,145,21.430651,74.983502,227,,01/09/2019 2:16,32664.19,2962.25,106301.63,1182.55,330.08,0,2631.4,0,IGNITION_OFF,62,15:26.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554508,17421,,0,258,21.430655,74.983465,226,,01/09/2019 2:19,32664.19,2962.25,106301.63,1182.55,330.08,0,2631.4,0,IGNITION_ON,62,15:26.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554507,17421,,0,0,21.43053,74.983429,225,,01/09/2019 2:20,32664.21,2962.25,106301.64,1182.55,330.09,0,2631.4,0,PERIODIC,62,15:26.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249554514,17421,,0,0,21.430522,74.983422,224,,01/09/2019 2:23,32664.28,2962.3,106301.64,1182.55,330.14,0,2631.4,0,IGNITION_OFF,65.599998,15:26.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554520,17421,,0,0,21.430509,74.983399,222,,01/09/2019 2:25,32664.28,2962.3,106301.64,1182.55,330.14,0,2631.4,0,PERIODIC,65.599998,15:26.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554522,17421,,0,268,21.430509,74.983399,222,,01/09/2019 2:25,32664.28,2962.3,106301.64,1182.55,330.14,0,2631.4,0,IGNITION_ON,64.400002,15:26.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554521,17421,,0,0,21.430142,74.983172,231,,01/09/2019 2:27,32664.34,2962.35,106301.68,1182.55,330.16,0,2631.4,0,IGNITION_OFF,64,15:26.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554527,17421,,0,0,21.430157,74.983206,229,,01/09/2019 2:30,32664.34,2962.35,106301.68,1182.55,330.16,0,2631.4,0,PERIODIC,64,15:26.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249554536,17421,,0,0,21.430179,74.98322,225,,01/09/2019 2:34,32664.34,2962.35,106301.68,1182.55,330.16,0,2631.4,0,IGNITION_ON,64,15:27.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554535,17421,,0,0,21.430163,74.983221,226,,01/09/2019 2:35,32664.35,2962.35,106301.68,1182.55,330.16,0,2631.4,0,PERIODIC,65.199997,15:27.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554533,17421,,0,0,21.43016,74.983225,225,,01/09/2019 2:35,32664.36,2962.35,106301.68,1182.55,330.17,0,2631.4,0,IGNITION_OFF,65.599998,15:27.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554534,17421,,0,0,21.430137,74.983193,223,,01/09/2019 2:38,32664.36,2962.35,106301.68,1182.55,330.17,0,2631.4,0,IGNITION_ON,65.599998,15:27.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249554542,17421,,0,0,21.430045,74.983132,227,,01/09/2019 2:40,32664.41,2962.4,106301.69,1182.55,330.2,0,2631.4,0,PERIODIC,65.599998,15:27.1
MC2M7SRC0JD055280,Syndicate_Carrier,1249554548,17421,,0,247,21.430048,74.983144,226,,01/09/2019 2:40,32664.42,2962.4,106301.69,1182.55,330.21,0,2631.4,0,IGNITION_OFF,65.599998,15:27.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249554547,17421,,0,0,21.43006,74.983157,222,,01/09/2019 2:45,32664.42,2962.4,106301.69,1182.55,330.21,0,2631.4,0,PERIODIC,65.599998,15:27.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249554554,17421,,0,0,21.430037,74.983149,223,,01/09/2019 2:48,32664.42,2962.4,106301.69,1182.55,330.21,0,2631.4,0,IGNITION_ON,65.599998,15:27.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249554557,17421,,0,221,21.429949,74.983093,220,,01/09/2019 2:50,32664.46,2962.4,106301.69,1182.55,330.23,0,2631.4,2,PERIODIC,65.199997,15:27.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554559,17421,,0,221,21.429949,74.983093,220,,01/09/2019 2:50,32664.46,2962.4,106301.69,1182.55,330.23,0,2631.4,2,PERIODIC_WITH_DISTANCE,65.199997,15:27.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554561,17421,,0,0,21.429913,74.983063,221,,01/09/2019 2:52,32664.51,2962.45,106301.7,1182.55,330.25,0,2631.45,0,IGNITION_OFF,61.200001,15:27.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554560,17421,,0,0,21.429901,74.98305,220,,01/09/2019 2:53,32664.51,2962.45,106301.7,1182.55,330.25,0,2631.45,0,IGNITION_ON,61.200001,15:27.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554558,17421,,0,0,21.429901,74.98305,220,,01/09/2019 2:53,32664.51,2962.45,106301.7,1182.55,330.25,0,2631.45,0,IGNITION_OFF,61.200001,15:27.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249554555,17421,,0,0,21.429907,74.983048,221,,01/09/2019 2:53,32664.51,2962.45,106301.7,1182.55,330.25,0,2631.45,0,IGNITION_ON,61.200001,15:27.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249554552,17421,,0,0,21.429868,74.983044,221,,01/09/2019 2:55,32664.54,2962.5,106301.7,1182.55,330.27,0,2631.45,0,PERIODIC,65.599998,15:27.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249554553,17421,,0,0,21.429871,74.983042,221,,01/09/2019 2:55,32664.55,2962.5,106301.7,1182.55,330.28,0,2631.45,0,IGNITION_OFF,65.599998,15:27.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249554549,17421,,0,199,21.429867,74.983032,223,,01/09/2019 2:58,32664.55,2962.5,106301.7,1182.55,330.28,0,2631.45,0,IGNITION_ON,65.599998,15:27.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249554356,17421,,0,0,21.42981,74.982992,225,,01/09/2019 3:00,32664.6,2962.5,106301.7,1182.55,330.31,0,2631.45,0,PERIODIC,65.599998,15:19.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554358,17421,,0,0,21.429792,74.982964,223,,01/09/2019 3:02,32664.67,2962.55,106301.7,1182.55,330.36,0,2631.45,0,IGNITION_OFF,61.200001,15:19.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554359,17421,,0,181,21.429792,74.982964,223,,01/09/2019 3:03,32664.67,2962.55,106301.7,1182.55,330.36,0,2631.45,0,IGNITION_ON,61.200001,15:19.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554357,17421,,0,0,21.429754,74.982939,224,,01/09/2019 3:05,32664.71,2962.6,106301.7,1182.55,330.39,0,2631.45,0,PERIODIC,65.599998,15:19.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554360,17421,,0,0,21.429773,74.982957,223,,01/09/2019 3:08,32664.8,2962.65,106301.7,1182.55,330.45,0,2631.45,2,MOVEMENT,64.800003,15:19.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249554361,17421,,0,0,21.42957,74.982842,231,,01/09/2019 3:10,32664.87,2962.7,106301.73,1182.55,330.47,0,2631.45,0,PERIODIC,63.200001,15:19.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249554362,17421,,0,210,21.429298,74.982608,232,,01/09/2019 3:15,32665.04,2962.75,106301.76,1182.55,330.54,0,2631.45,0,PERIODIC,60.400002,15:19.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249560118,17421,,0,0,21.429069,74.982477,230,,01/09/2019 3:20,32665.18,2962.85,106301.78,1182.55,330.61,0,2631.45,0,PERIODIC,65.599998,20:17.1
MC2M7SRC0JD055280,Syndicate_Carrier,1249566123,17421,,0,0,21.42892,74.982284,234,,01/09/2019 3:25,32665.29,2962.95,106301.81,1182.55,330.69,0,2631.45,0,PERIODIC,61.599998,25:17.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249572165,17421,,0,144,21.427998,74.982036,231,,01/09/2019 3:30,32665.46,2963,106301.92,1182.55,330.76,0,2631.5,11,PERIODIC,61.200001,30:17.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249572641,17421,,0,186,21.427676,74.982078,225,,01/09/2019 3:30,32665.47,2963,106301.96,1182.55,330.76,0,2631.5,0,NO_MOVEMENT,62.799999,30:40.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249572640,17421,,0,0,21.427679,74.982085,226,,01/09/2019 3:30,32665.47,2963,106301.96,1182.55,330.76,0,2631.5,0,IGNITION_OFF,62.799999,30:40.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249574415,17421,,0,248,21.427682,74.98208,227,,01/09/2019 3:32,32665.47,2963,106301.96,1182.55,330.76,0,2631.5,0,IGNITION_ON,62.799999,32:10.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249574960,17421,,0,0,21.427668,74.982109,227,,01/09/2019 3:32,32665.47,2963,106301.96,1182.55,330.76,0,2631.5,1,MOVEMENT,59.200001,32:38.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249578157,17421,,0,207,21.417515,74.976591,224,,01/09/2019 3:35,32666.07,2963.05,106303.38,1182.6,330.76,0,2631.55,20,PERIODIC,61.200001,35:17.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249578162,17421,,0,207,21.417515,74.976591,224,,01/09/2019 3:35,32666.07,2963.05,106303.38,1182.6,330.76,0,2631.55,20,PERIODIC_WITH_DISTANCE,61.200001,35:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249585012,17421,,0,179,21.389692,74.95912,204,,01/09/2019 3:40,32667.14,2963.15,106307.16,1182.6,330.76,0,2631.6,49,PERIODIC,60.799999,40:52.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249600751,17421,,0,224,21.355027,74.951001,199,,01/09/2019 3:45,32668.43,2963.25,106311.31,1182.65,330.76,0,2631.7,61,PERIODIC,60.799999,53:47.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249600750,17421,,0,255,21.335098,74.919241,170,,01/09/2019 3:50,32669.11,2963.3,106315.66,1182.65,330.76,0,2631.8,44,PERIODIC,61.599998,53:47.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249600753,17421,,0,255,21.335098,74.919241,170,,01/09/2019 3:50,32669.11,2963.3,106315.66,1182.65,330.76,0,2631.8,44,PERIODIC_WITH_DISTANCE,61.599998,53:47.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249600752,17421,,0,0,21.427682,74.98208,227,,01/09/2019 3:51,32669.49,2963.35,106316.9,1182.65,330.76,0,2631.8,51,IGNITION_ON,61.200001,53:47.9
MC2M7SRC0JD055280,Syndicate_Carrier,1249602743,17421,,0,216,21.320273,74.889926,165,,01/09/2019 3:55,32670.01,2963.4,106319.38,1182.7,330.76,0,2631.85,20,PERIODIC,61.200001,55:18.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249604521,17421,,0,0,21.319642,74.889408,164,,01/09/2019 3:56,32670.05,2963.4,106319.47,1182.7,330.76,0,2631.9,1,MOVEMENT,59.200001,56:26.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249609977,17421,,0,230,21.301242,74.872523,156,,01/09/2019 4:00,32671.02,2963.5,106322.24,1182.75,330.76,0,2631.95,51,PERIODIC,61.200001,00:41.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249617843,17421,,0,175,21.273301,74.847341,152,,01/09/2019 4:05,32672.34,2963.55,106326.79,1182.8,330.76,0,2632.05,58,PERIODIC,61.200001,07:14.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249621553,17421,,0,175,21.273301,74.847341,152,,01/09/2019 4:05,32672.34,2963.55,106326.79,1182.8,330.76,0,2632.05,58,PERIODIC,61.200001,10:18.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249621555,17421,,0,175,21.273301,74.847341,152,,01/09/2019 4:05,32672.34,2963.55,106326.79,1182.8,330.76,0,2632.05,58,PERIODIC_WITH_DISTANCE,61.200001,10:18.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249617845,17421,,0,175,21.273301,74.847341,152,,01/09/2019 4:05,32672.34,2963.55,106326.79,1182.8,330.76,0,2632.05,58,PERIODIC_WITH_DISTANCE,61.200001,07:14.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249621554,17421,,0,194,21.235231,74.838029,160,,01/09/2019 4:10,32673.75,2963.65,106331.26,1182.85,330.76,0,2632.1,55,PERIODIC,61.200001,10:18.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249626640,17421,,0,350,21.215991,74.832923,167,,01/09/2019 4:14,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,NO_MOVEMENT,60.799999,14:31.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249626638,17421,,0,0,21.216003,74.832933,166,,01/09/2019 4:14,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,IGNITION_OFF,60.799999,14:31.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249627550,17421,,0,0,21.215992,74.832934,166,,01/09/2019 4:15,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,15:17.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249633514,17421,,0,0,21.215989,74.832909,165,,01/09/2019 4:20,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC_WITH_DISTANCE,60.799999,20:17.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249633517,17421,,0,0,21.215989,74.832909,165,,01/09/2019 4:20,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,20:17.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249639663,17421,,0,0,21.215993,74.832928,163,,01/09/2019 4:25,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,25:17.2
MC2M7SRC0JD055280,Syndicate_Carrier,1249645617,17421,,0,0,21.216006,74.83293,163,,01/09/2019 4:30,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,30:17.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249651643,17421,,0,0,21.216009,74.832919,164,,01/09/2019 4:35,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,35:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249657915,17421,,0,0,21.216005,74.832912,164,,01/09/2019 4:40,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,40:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249664151,17421,,0,0,21.216016,74.832918,164,,01/09/2019 4:45,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,45:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249670171,17421,,0,0,21.216001,74.832921,168,,01/09/2019 4:50,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,50:17.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249676457,17421,,0,0,21.216007,74.832911,166,,01/09/2019 4:55,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,55:17.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249682744,17421,,0,0,21.216006,74.832914,167,,01/09/2019 5:00,32674.59,2963.7,106333.58,1182.85,330.77,0,2632.15,0,PERIODIC,60.799999,00:17.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249684860,17421,,0,0,21.215995,74.83292,167,,01/09/2019 5:01,32674.59,2963.75,106333.58,1182.85,330.77,0,2632.15,0,IGNITION_ON,60.799999,01:54.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249686467,17421,,0,227,21.215717,74.832673,167,,01/09/2019 5:02,32674.68,2963.75,106333.63,1182.85,330.78,0,2632.2,2,MOVEMENT,60.400002,03:08.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249689282,17421,,0,195,21.205039,74.829725,176,,01/09/2019 5:05,32675.44,2963.8,106334.88,1182.85,330.78,0,2632.2,33,PERIODIC_WITH_DISTANCE,57.200001,05:18.8
MC2M7SRC0JD055280,Syndicate_Carrier,1249689276,17421,,0,195,21.205039,74.829725,176,,01/09/2019 5:05,32675.44,2963.8,106334.88,1182.85,330.78,0,2632.2,33,PERIODIC,57.200001,05:18.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249695778,17421,,0,197,21.176108,74.821334,189,,01/09/2019 5:10,32677.09,2963.85,106338.41,1182.9,330.78,0,2632.3,56,PERIODIC,58,10:17.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249702195,17421,,0,209,21.142344,74.803649,207,,01/09/2019 5:15,32678.71,2963.95,106342.72,1182.9,330.78,0,2632.4,54,PERIODIC,56.799999,15:17.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249708539,17421,,0,170,21.110887,74.792906,243,,01/09/2019 5:20,32680.53,2964.05,106346.7,1182.95,330.78,0,2632.45,40,PERIODIC,56.799999,20:17.4
MC2M7SRC0JD055280,Syndicate_Carrier,1249708547,17421,,0,170,21.110887,74.792906,243,,01/09/2019 5:20,32680.53,2964.05,106346.7,1182.95,330.78,0,2632.45,41,PERIODIC_WITH_DISTANCE,56.799999,20:17.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249714815,17421,,0,203,21.075896,74.78811,246,,01/09/2019 5:25,32682.1,2964.1,106350.83,1183,330.78,0,2632.55,50,PERIODIC,57.200001,25:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249720815,17421,,0,201,21.051201,74.785092,238,,01/09/2019 5:30,32682.75,2964.2,106353.67,1183.05,330.8,0,2632.6,0,PERIODIC,56.799999,30:17.3
MC2M7SRC0JD055280,Syndicate_Carrier,1249727163,17421,,0,183,21.028692,74.784202,252,,01/09/2019 5:35,32683.88,2964.3,106356.23,1183.05,330.81,0,2632.7,51,PERIODIC_WITH_DISTANCE,56.799999,35:17.6
MC2M7SRC0JD055280,Syndicate_Carrier,1249727165,17421,,0,183,21.028692,74.784202,252,,01/09/2019 5:35,32683.88,2964.3,106356.23,1183.05,330.81,0,2632.7,50,PERIODIC,56.799999,35:17.7
MC2M7SRC0JD055280,Syndicate_Carrier,1249733668,17421,,0,176,20.990249,74.784103,269,,01/09/2019 5:40,32685.67,2964.35,106360.61,1183.05,330.81,0,2632.75,57,PERIODIC,56.799999,40:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249747173,17421,,0,202,20.957579,74.780886,278,,01/09/2019 5:45,32687.32,2964.45,106364.46,1183.1,330.81,0,2632.85,57,PERIODIC,55.200001,50:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249742909,17421,,0,202,20.957579,74.780886,278,,01/09/2019 5:45,32687.32,2964.45,106364.46,1183.1,330.81,0,2632.85,57,PERIODIC,55.200001,47:12.0
MC2M7SRC0JD055280,Syndicate_Carrier,1249747174,17421,,0,147,20.926506,74.794776,255,,01/09/2019 5:50,32688.28,2964.55,106369.44,1183.15,330.81,0,2632.95,53,PERIODIC_WITH_DISTANCE,53.599998,50:17.5
MC2M7SRC0JD055280,Syndicate_Carrier,1249747177,17421,,0,147,20.926506,74.794776,255,,01/09/2019 5:50,32688.28,2964.55,106369.44,1183.15,330.81,0,2632.95,53,PERIODIC,53.599998,50:17.6
