vin,fleet,positionid,vehicleid,gtpdriverid,version,heading,latitude,longitude,altitude,address,updateddate,total_fuel_consumption,total_engine_hours,total_distance,time_sweetspot,time_idle,time_pto,time_drive,speed,msg_trigger_type,current_fuel_level,received_date
MC2M7SRC0HK051713,Syndicate_Carrier,1249452227,12863,,0,0,30.637464,76.758126,292,,01/09/2019 1:43,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,43:09.4
MC2M7SRC0HK051713,Syndicate_Carrier,1249461285,12863,,0,0,30.637469,76.758142,292,,01/09/2019 1:48,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,52:09.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249462319,12863,,0,0,30.637461,76.758129,291,,01/09/2019 1:53,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1249473004,12863,,0,0,30.63746,76.758154,293,,01/09/2019 1:58,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,03:08.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528888,12863,,0,0,30.63746,76.758154,293,,01/09/2019 1:58,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249467552,12863,,0,0,30.63746,76.758154,293,,01/09/2019 1:58,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,58:09.5
MC2M7SRC0HK051713,Syndicate_Carrier,1249473003,12863,,0,0,30.637464,76.758152,295,,01/09/2019 2:03,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,03:08.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528889,12863,,0,0,30.637464,76.758152,295,,01/09/2019 2:03,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528887,12863,,0,0,30.63743,76.758166,293,,01/09/2019 2:08,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528891,12863,,0,0,30.637427,76.758171,294,,01/09/2019 2:13,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528903,12863,,0,0,30.637452,76.758152,297,,01/09/2019 2:18,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528902,12863,,0,0,30.637424,76.75818,299,,01/09/2019 2:23,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,PERIODIC,23.200001,53:31.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528905,12863,,0,0,30.637422,76.758185,298,,01/09/2019 2:27,14892.96,1511.35,160208.97,461.3,135.89,0,1375.1,0,IGNITION_ON,23.200001,53:31.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528906,12863,,0,0,30.637427,76.758183,298,,01/09/2019 2:28,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,IGNITION_OFF,23.200001,53:31.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249528898,12863,,0,0,30.637427,76.758183,298,,01/09/2019 2:28,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:31.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249528894,12863,,0,0,30.637428,76.758141,291,,01/09/2019 2:33,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528893,12863,,0,0,30.63744,76.758152,292,,01/09/2019 2:38,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249517329,12863,,0,0,30.637438,76.758126,293,,01/09/2019 2:43,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,43:11.0
MC2M7SRC0HK051713,Syndicate_Carrier,1249528892,12863,,0,0,30.637438,76.758126,293,,01/09/2019 2:43,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528890,12863,,0,0,30.637428,76.758143,296,,01/09/2019 2:48,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:31.7
MC2M7SRC0HK051713,Syndicate_Carrier,1249528505,12863,,0,0,30.637404,76.758201,300,,01/09/2019 2:53,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:10.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249534099,12863,,0,0,30.637413,76.758151,295,,01/09/2019 2:58,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,58:08.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249539900,12863,,0,0,30.63742,76.758141,295,,01/09/2019 3:03,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,03:09.3
MC2M7SRC0HK051713,Syndicate_Carrier,1249545645,12863,,0,0,30.637424,76.758164,295,,01/09/2019 3:08,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,08:09.2
MC2M7SRC0HK051713,Syndicate_Carrier,1249551634,12863,,0,0,30.63743,76.758137,296,,01/09/2019 3:13,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,13:09.0
MC2M7SRC0HK051713,Syndicate_Carrier,1249557720,12863,,0,0,30.637431,76.758134,295,,01/09/2019 3:18,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,18:09.0
MC2M7SRC0HK051713,Syndicate_Carrier,1249563662,12863,,0,0,30.63744,76.75816,297,,01/09/2019 3:23,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,23:09.2
MC2M7SRC0HK051713,Syndicate_Carrier,1249569606,12863,,0,0,30.637436,76.758162,299,,01/09/2019 3:28,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,28:08.6
MC2M7SRC0HK051713,Syndicate_Carrier,1249575616,12863,,0,0,30.637443,76.758157,299,,01/09/2019 3:33,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,33:08.6
MC2M7SRC0HK051713,Syndicate_Carrier,1249581722,12863,,0,0,30.637454,76.758147,296,,01/09/2019 3:38,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,38:08.6
MC2M7SRC0HK051713,Syndicate_Carrier,1249587658,12863,,0,0,30.63745,76.758161,293,,01/09/2019 3:43,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,43:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249593747,12863,,0,0,30.637449,76.758169,293,,01/09/2019 3:48,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,48:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249599845,12863,,0,0,30.637442,76.758162,294,,01/09/2019 3:53,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,53:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249606664,12863,,0,0,30.637437,76.758144,295,,01/09/2019 3:58,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,58:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249612999,12863,,0,0,30.63743,76.758143,295,,01/09/2019 4:03,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,03:08.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249618994,12863,,0,0,30.637436,76.75814,292,,01/09/2019 4:08,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,08:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249624967,12863,,0,0,30.637438,76.758135,292,,01/09/2019 4:13,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,13:08.9
MC2M7SRC0HK051713,Syndicate_Carrier,1249630957,12863,,0,0,30.637455,76.75812,293,,01/09/2019 4:18,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,18:08.8
MC2M7SRC0HK051713,Syndicate_Carrier,1249637074,12863,,0,0,30.637447,76.758156,293,,01/09/2019 4:23,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,23:09.0
MC2M7SRC0HK051713,Syndicate_Carrier,1249643080,12863,,0,0,30.637453,76.758156,296,,01/09/2019 4:28,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.200001,28:09.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250190548,12863,,0,0,30.637453,76.758156,296,,01/09/2019 11:41,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,PERIODIC,23.6,41:58.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250190549,12863,,0,0,30.637453,76.758156,296,,01/09/2019 11:41,14892.99,1511.35,160208.97,461.3,135.91,0,1375.1,0,IGNITION_ON,23.6,41:58.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250191937,12863,,0,0,30.637424,76.75811,293,,01/09/2019 11:43,14893.04,1511.4,160208.97,461.3,135.93,0,1375.1,0,PERIODIC,23.6,43:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250197422,12863,,0,0,30.637423,76.75814,292,,01/09/2019 11:47,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,IGNITION_OFF,23.6,47:57.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250197654,12863,,0,0,30.637423,76.75814,292,,01/09/2019 11:48,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,48:07.7
MC2M7SRC0HK051713,Syndicate_Carrier,1250203179,12863,,0,0,30.637416,76.758151,291,,01/09/2019 11:53,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,53:07.7
MC2M7SRC0HK051713,Syndicate_Carrier,1250208869,12863,,0,0,30.637423,76.75814,291,,01/09/2019 11:58,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,58:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250214447,12863,,0,0,30.637429,76.758155,290,,01/09/2019 12:03,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,03:07.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250220224,12863,,0,0,30.637427,76.758151,290,,01/09/2019 12:08,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,08:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250225928,12863,,0,0,30.637429,76.758152,291,,01/09/2019 12:13,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,13:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250231661,12863,,0,0,30.63742,76.758152,291,,01/09/2019 12:18,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,18:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250237148,12863,,0,0,30.63743,76.758134,294,,01/09/2019 12:23,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,23:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250243265,12863,,0,0,30.637427,76.758138,295,,01/09/2019 12:28,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,28:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250249335,12863,,0,0,30.637437,76.758133,296,,01/09/2019 12:33,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,33:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250255047,12863,,0,0,30.63745,76.758139,297,,01/09/2019 12:38,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,38:08.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250260698,12863,,0,0,30.637452,76.758145,296,,01/09/2019 12:43,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,43:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250266379,12863,,0,0,30.637452,76.758131,295,,01/09/2019 12:48,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,48:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250271795,12863,,0,0,30.637441,76.758136,294,,01/09/2019 12:53,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,53:07.7
MC2M7SRC0HK051713,Syndicate_Carrier,1250277457,12863,,0,0,30.637436,76.758151,293,,01/09/2019 12:58,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,58:07.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250283099,12863,,0,0,30.637433,76.758146,292,,01/09/2019 13:03,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,03:07.7
MC2M7SRC0HK051713,Syndicate_Carrier,1250288650,12863,,0,0,30.637445,76.758141,293,,01/09/2019 13:08,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,08:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250294470,12863,,0,0,30.637447,76.758142,292,,01/09/2019 13:13,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,13:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250299839,12863,,0,0,30.637468,76.758161,293,,01/09/2019 13:18,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,18:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250305277,12863,,0,0,30.637445,76.758155,294,,01/09/2019 13:23,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,23:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250310869,12863,,0,0,30.63744,76.758145,293,,01/09/2019 13:28,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,28:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250316379,12863,,0,0,30.637464,76.758145,293,,01/09/2019 13:33,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,33:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250321762,12863,,0,0,30.637464,76.758147,296,,01/09/2019 13:38,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,38:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250327624,12863,,0,0,30.637454,76.758153,295,,01/09/2019 13:43,14893.2,1511.45,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,43:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250376878,12863,,0,0,30.63746,76.758144,295,,01/09/2019 14:29,14893.21,1511.5,160208.97,461.3,136.01,0,1375.1,0,PERIODIC,23.6,29:35.5
MC2M7SRC0HK051713,Syndicate_Carrier,1250376879,12863,,0,0,30.63746,76.758144,295,,01/09/2019 14:29,14893.21,1511.5,160208.97,461.3,136.01,0,1375.1,0,IGNITION_ON,23.6,29:35.5
MC2M7SRC0HK051713,Syndicate_Carrier,1250378290,12863,,0,10,30.637491,76.758201,297,,01/09/2019 14:30,14893.27,1511.5,160208.98,461.3,136.04,0,1375.1,1,MOVEMENT,23.200001,30:59.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250379960,12863,,0,133,30.636221,76.76018,293,,01/09/2019 14:32,14893.37,1511.55,160209.23,461.3,136.04,0,1375.15,0,NO_MOVEMENT,21.6,32:38.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250379961,12863,,0,0,30.63622,76.760179,293,,01/09/2019 14:32,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,IGNITION_OFF,23.6,32:38.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250380458,12863,,0,0,30.636223,76.760181,294,,01/09/2019 14:33,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,33:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250385583,12863,,0,0,30.636235,76.760195,295,,01/09/2019 14:38,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,38:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250390770,12863,,0,0,30.636233,76.760195,293,,01/09/2019 14:43,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,43:08.4
MC2M7SRC0HK051713,Syndicate_Carrier,1250390768,12863,,0,0,30.636233,76.760195,293,,01/09/2019 14:43,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC_WITH_DISTANCE,23.6,43:08.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250395891,12863,,0,0,30.636233,76.760195,291,,01/09/2019 14:48,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,48:07.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250401135,12863,,0,0,30.636225,76.760201,290,,01/09/2019 14:53,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,53:07.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250406176,12863,,0,0,30.636231,76.760203,290,,01/09/2019 14:58,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,58:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250411298,12863,,0,0,30.636221,76.760187,291,,01/09/2019 15:03,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,03:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250416283,12863,,0,0,30.636223,76.7602,288,,01/09/2019 15:08,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,08:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250421231,12863,,0,0,30.636224,76.760187,290,,01/09/2019 15:13,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,13:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250426181,12863,,0,0,30.636222,76.760184,290,,01/09/2019 15:18,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,18:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250431190,12863,,0,0,30.636221,76.760175,292,,01/09/2019 15:23,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,23:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250436125,12863,,0,0,30.636217,76.760193,291,,01/09/2019 15:28,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,28:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250441074,12863,,0,0,30.636218,76.760179,290,,01/09/2019 15:33,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,33:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250445956,12863,,0,0,30.636208,76.760167,289,,01/09/2019 15:38,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,38:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250450716,12863,,0,0,30.636223,76.760166,288,,01/09/2019 15:43,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,43:08.2
MC2M7SRC0HK051713,Syndicate_Carrier,1250455534,12863,,0,0,30.636207,76.760173,291,,01/09/2019 15:48,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,48:08.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250460332,12863,,0,0,30.636218,76.760176,292,,01/09/2019 15:53,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,53:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250465179,12863,,0,0,30.636206,76.760165,291,,01/09/2019 15:58,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,58:07.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250469988,12863,,0,0,30.636213,76.760174,291,,01/09/2019 16:03,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,03:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250475480,12863,,0,0,30.636208,76.760172,292,,01/09/2019 16:08,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,08:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250480367,12863,,0,0,30.636207,76.760165,290,,01/09/2019 16:13,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,13:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250485164,12863,,0,0,30.636205,76.76016,290,,01/09/2019 16:18,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,18:08.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250489988,12863,,0,0,30.636209,76.760171,292,,01/09/2019 16:23,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,23:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250495390,12863,,0,0,30.6362,76.760179,292,,01/09/2019 16:28,14893.4,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,28:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250507281,12863,,0,0,30.636203,76.760186,294,,01/09/2019 16:40,14893.41,1511.55,160209.23,461.3,136.04,0,1375.15,0,PERIODIC,23.6,41:01.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250507282,12863,,0,0,30.636203,76.760186,294,,01/09/2019 16:40,14893.41,1511.55,160209.23,461.3,136.04,0,1375.15,0,IGNITION_ON,23.6,41:01.1
MC2M7SRC0HK051713,Syndicate_Carrier,1250509198,12863,,0,0,30.636215,76.760159,289,,01/09/2019 16:43,14893.49,1511.6,160209.23,461.3,136.09,0,1375.15,0,PERIODIC,23.6,43:10.8
MC2M7SRC0HK051713,Syndicate_Carrier,1250510601,12863,,0,0,30.636215,76.760159,289,,01/09/2019 16:43,14893.49,1511.6,160209.23,461.3,136.09,0,1375.15,0,PERIODIC,23.6,44:47.6
MC2M7SRC0HK051713,Syndicate_Carrier,1250510590,12863,,0,0,30.636211,76.760159,289,,01/09/2019 16:44,14893.53,1511.6,160209.23,461.3,136.11,0,1375.15,2,MOVEMENT,23.6,44:46.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250513701,12863,,0,132,30.630739,76.768028,293,,01/09/2019 16:48,14893.93,1511.65,160210.42,461.3,136.11,0,1375.2,55,PERIODIC,23.6,48:10.5
MC2M7SRC0HK051713,Syndicate_Carrier,1250518019,12863,,0,74,30.617092,76.805607,285,,01/09/2019 16:53,14894.74,1511.75,160214.38,461.35,136.12,0,1375.3,50,PERIODIC,22.799999,53:08.0
MC2M7SRC0HK051713,Syndicate_Carrier,1250522879,12863,,0,141,30.612548,76.831655,283,,01/09/2019 16:58,14895.46,1511.85,160217.63,461.35,136.12,0,1375.35,53,PERIODIC_WITH_DISTANCE,22.4,58:08.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250522878,12863,,0,141,30.612548,76.831655,283,,01/09/2019 16:58,14895.46,1511.85,160217.63,461.35,136.12,0,1375.35,53,PERIODIC,22.4,58:08.3
MC2M7SRC0HK051713,Syndicate_Carrier,1250527296,12863,,0,208,30.579515,76.841319,291,,01/09/2019 17:03,14896.17,1511.9,160221.96,461.4,136.12,0,1375.45,50,PERIODIC,22.4,03:07.7
MC2M7SRC0HK051713,Syndicate_Carrier,1250531977,12863,,0,201,30.544024,76.820731,284,,01/09/2019 17:08,14896.82,1512,160226.38,461.45,136.12,0,1375.55,59,PERIODIC,20.799999,08:07.9
MC2M7SRC0HK051713,Syndicate_Carrier,1250536883,12863,,0,0,30.527547,76.813255,283,,01/09/2019 17:13,14897.15,1512.1,160228.34,461.45,136.15,0,1375.6,0,PERIODIC,20.4,13:07.7
