vin,fleet,positionid,vehicleid,gtpdriverid,version,heading,latitude,longitude,altitude,address,updateddate,total_fuel_consumption,total_engine_hours,total_distance,time_sweetspot,time_idle,time_pto,time_drive,speed,msg_trigger_type,current_fuel_level,received_date
MC2M7SRC0HK051716,Syndicate_Carrier,1249366856,12275,,0,0,17.378147,78.488674,495,,01/09/2019 0:10,42776.78,4581.9,152410.62,2066.85,587.04,0.04,3993.9,0,PERIODIC,40,10:57.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249366857,12275,,0,0,17.378147,78.488674,495,,01/09/2019 0:10,42776.78,4581.9,152410.62,2066.85,587.04,0.04,3993.9,0,IGNITION_ON,40,10:57.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249370117,12275,,0,0,17.378084,78.488539,496,,01/09/2019 0:15,42776.95,4581.95,152410.63,2066.85,587.12,0.04,3993.9,0,PERIODIC,40.400002,15:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249374047,12275,,0,0,17.378076,78.488542,494,,01/09/2019 0:20,42777.09,4582.05,152410.63,2066.85,587.2,0.04,3993.9,0,PERIODIC,40.400002,20:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249378224,12275,,0,0,17.378079,78.488545,494,,01/09/2019 0:25,42777.22,4582.15,152410.63,2066.85,587.28,0.04,3993.9,0,PERIODIC,40.400002,25:15.9
MC2M7SRC0HK051716,Syndicate_Carrier,1249382811,12275,,0,225,17.378078,78.488561,494,,01/09/2019 0:30,42777.35,4582.2,152410.63,2066.85,587.37,0.04,3993.9,1,PERIODIC,36.799999,30:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249386866,12275,,0,0,17.377852,78.488458,490,,01/09/2019 0:35,42777.48,4582.3,152410.66,2066.85,587.44,0.04,3993.9,0,PERIODIC,40.400002,35:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249391042,12275,,0,0,17.377855,78.488462,489,,01/09/2019 0:40,42777.59,4582.4,152410.66,2066.85,587.53,0.04,3993.9,0,PERIODIC,40.400002,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249392732,12275,,0,0,17.377885,78.488467,490,,01/09/2019 0:42,42777.63,4582.4,152410.67,2066.85,587.55,0.04,3993.9,0,IGNITION_OFF,35.599998,42:17.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249395211,12275,,0,0,17.377941,78.488458,490,,01/09/2019 0:45,42777.63,4582.4,152410.67,2066.85,587.55,0.04,3993.9,0,PERIODIC,35.599998,45:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249396976,12275,,0,0,17.377941,78.488472,488,,01/09/2019 0:47,42777.63,4582.4,152410.67,2066.85,587.55,0.04,3993.9,0,IGNITION_ON,35.599998,47:23.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249398565,12275,,0,0,17.377938,78.488482,487,,01/09/2019 0:48,42777.66,4582.45,152410.67,2066.85,587.57,0.04,3993.9,1,MOVEMENT,40,49:09.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249399567,12275,,0,218,17.375883,78.485496,487,,01/09/2019 0:50,42777.83,4582.45,152411.09,2066.85,587.57,0.04,3993.95,26,PERIODIC,38.400002,50:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249408747,12275,,0,268,17.367747,78.465177,490,,01/09/2019 0:55,42778.37,4582.55,152413.63,2066.9,587.57,0.04,3994,32,PERIODIC_WITH_DISTANCE,38.400002,00:41.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249408745,12275,,0,268,17.367747,78.465177,490,,01/09/2019 0:55,42778.37,4582.55,152413.63,2066.9,587.57,0.04,3994,32,PERIODIC,38.400002,00:41.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249408746,12275,,0,0,17.377941,78.488472,488,,01/09/2019 0:58,42778.6,4582.6,152414.49,2066.85,587.57,0.04,3993.95,31,IGNITION_ON,39.599998,00:41.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249408748,12275,,0,187,17.358091,78.45499,494,,01/09/2019 1:00,42778.82,4582.65,152415.45,2066.9,587.57,0.04,3994.1,39,PERIODIC,37.200001,00:41.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249412875,12275,,0,168,17.340234,78.450657,518,,01/09/2019 1:05,42779.4,4582.7,152417.55,2066.9,587.57,0.04,3994.2,22,PERIODIC,39.599998,05:17.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249413911,12275,,0,188,17.338701,78.450739,517,,01/09/2019 1:06,42779.43,4582.75,152417.72,2066.9,587.57,0.04,3994.2,1,MOVEMENT,35.599998,06:17.6
MC2M7SRC0HK051716,Syndicate_Carrier,1249417674,12275,,0,236,17.334644,78.441583,522,,01/09/2019 1:10,42779.76,4582.8,152418.88,2066.9,587.57,0.04,3994.25,30,PERIODIC_WITH_DISTANCE,39.200001,10:16.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249417675,12275,,0,236,17.334644,78.441583,522,,01/09/2019 1:10,42779.77,4582.8,152418.88,2066.9,587.57,0.04,3994.25,31,PERIODIC,38.799999,10:16.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249422413,12275,,0,214,17.322401,78.432853,535,,01/09/2019 1:15,42780.23,4582.9,152420.58,2066.9,587.58,0.04,3994.35,25,PERIODIC,36,15:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249427504,12275,,0,328,17.340589,78.424158,506,,01/09/2019 1:20,42780.63,4582.95,152423.24,2066.95,587.58,0.04,3994.4,42,PERIODIC,36.400002,20:17.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249433187,12275,,0,226,17.33571,78.410867,523,,01/09/2019 1:25,42781.14,4583.05,152425.52,2067,587.61,0.04,3994.5,51,PERIODIC,36.799999,25:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249433188,12275,,0,226,17.33571,78.410867,523,,01/09/2019 1:25,42781.14,4583.05,152425.52,2067,587.61,0.04,3994.5,51,PERIODIC_WITH_DISTANCE,36.799999,25:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249438764,12275,,0,298,17.321662,78.385016,534,,01/09/2019 1:30,42781.95,4583.15,152429.43,2067.05,587.61,0.04,3994.55,48,PERIODIC,38.799999,30:22.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249444214,12275,,0,330,17.332097,78.370262,521,,01/09/2019 1:35,42782.33,4583.2,152431.69,2067.05,587.63,0.04,3994.6,51,PERIODIC,39.200001,35:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249449343,12275,,0,338,17.366522,78.351536,527,,01/09/2019 1:40,42783.03,4583.3,152436.08,2067.1,587.63,0.04,3994.7,47,PERIODIC_WITH_DISTANCE,36.799999,40:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249449344,12275,,0,338,17.366522,78.351536,527,,01/09/2019 1:40,42783.03,4583.3,152436.08,2067.1,587.63,0.04,3994.7,48,PERIODIC,36.799999,40:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249454329,12275,,0,298,17.400384,78.343738,536,,01/09/2019 1:45,42783.72,4583.4,152440.39,2067.15,587.63,0.04,3994.8,45,PERIODIC,37.200001,45:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249459361,12275,,0,274,17.41223,78.307626,554,,01/09/2019 1:50,42784.5,4583.45,152444.56,2067.2,587.63,0.04,3994.85,47,PERIODIC,36,50:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1249464523,12275,,0,301,17.420827,78.26972,568,,01/09/2019 1:55,42785.28,4583.55,152448.83,2067.25,587.63,0.04,3994.95,51,PERIODIC,36,55:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249464522,12275,,0,301,17.420827,78.26972,568,,01/09/2019 1:55,42785.28,4583.55,152448.83,2067.25,587.63,0.04,3994.95,51,PERIODIC_WITH_DISTANCE,36,55:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249470303,12275,,0,336,17.44756,78.255523,569,,01/09/2019 2:00,42785.98,4583.65,152452.26,2067.3,587.64,0.04,3995,53,PERIODIC,36,00:46.5
MC2M7SRC0HK051716,Syndicate_Carrier,1249475968,12275,,0,351,17.476811,78.247266,553,,01/09/2019 2:03,42786.46,4583.7,152455.69,2067.3,587.64,0.04,3995,54,PERIODIC,36,05:52.9
MC2M7SRC0HK051716,Syndicate_Carrier,1249475970,12275,,0,351,17.476811,78.247266,553,,01/09/2019 2:03,42786.46,4583.7,152455.69,2067.3,587.64,0.04,3995,55,IGNITION_ON,36,05:52.9
MC2M7SRC0HK051716,Syndicate_Carrier,1249475969,12275,,0,354,17.487748,78.245589,549,,01/09/2019 2:05,42786.69,4583.7,152456.94,2067.35,587.64,0.04,3995.1,60,PERIODIC,36,05:52.9
MC2M7SRC0HK051716,Syndicate_Carrier,1249480500,12275,,0,356,17.529662,78.234354,525,,01/09/2019 2:10,42787.35,4583.8,152461.82,2067.35,587.64,0.04,3995.2,58,PERIODIC,36,10:16.6
MC2M7SRC0HK051716,Syndicate_Carrier,1249480497,12275,,0,356,17.529662,78.234354,525,,01/09/2019 2:10,42787.35,4583.8,152461.81,2067.35,587.64,0.04,3995.2,59,PERIODIC_WITH_DISTANCE,36,10:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249482519,12275,,0,316,17.537572,78.23423,518,,01/09/2019 2:12,42787.44,4583.85,152462.73,2067.35,587.65,0.04,3995.2,1,MOVEMENT,34.799999,12:09.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249485862,12275,,0,287,17.544811,78.218773,526,,01/09/2019 2:15,42787.87,4583.9,152464.68,2067.4,587.65,0.04,3995.25,47,PERIODIC,36,15:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249491339,12275,,0,294,17.556102,78.186189,532,,01/09/2019 2:20,42788.56,4583.95,152468.45,2067.45,587.65,0.04,3995.35,52,PERIODIC,36,20:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249496892,12275,,0,290,17.574478,78.151451,532,,01/09/2019 2:25,42789.22,4584.05,152472.84,2067.5,587.65,0.04,3995.45,56,PERIODIC_WITH_DISTANCE,35.200001,25:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249496893,12275,,0,290,17.574478,78.151451,532,,01/09/2019 2:25,42789.22,4584.05,152472.84,2067.5,587.65,0.04,3995.45,56,PERIODIC,35.200001,25:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249502203,12275,,0,282,17.581322,78.113368,523,,01/09/2019 2:30,42789.71,4584.15,152477.05,2067.5,587.65,0.04,3995.5,45,PERIODIC,36,30:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249507949,12275,,0,298,17.590926,78.076914,536,,01/09/2019 2:35,42790.44,4584.2,152481.15,2067.55,587.65,0.04,3995.6,57,PERIODIC,36,35:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249513803,12275,,0,286,17.602293,78.04449,518,,01/09/2019 2:40,42791.04,4584.3,152484.91,2067.6,587.65,0.04,3995.7,54,PERIODIC_WITH_DISTANCE,36,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249513801,12275,,0,286,17.602293,78.04449,518,,01/09/2019 2:40,42791.04,4584.3,152484.93,2067.6,587.65,0.04,3995.7,54,PERIODIC,36,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249519669,12275,,0,285,17.608474,78.00864,518,,01/09/2019 2:45,42791.71,4584.4,152488.87,2067.65,587.65,0.04,3995.75,52,PERIODIC,35.599998,45:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249525178,12275,,0,319,17.61938,77.971456,531,,01/09/2019 2:50,42792.48,4584.45,152493.12,2067.7,587.65,0.04,3995.85,55,PERIODIC,35.200001,50:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249530813,12275,,0,233,17.62484,77.93699,526,,01/09/2019 2:55,42793.21,4584.55,152497.64,2067.75,587.65,0.04,3995.95,54,PERIODIC,34.400002,55:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249530815,12275,,0,233,17.62484,77.93699,526,,01/09/2019 2:55,42793.21,4584.55,152497.64,2067.75,587.65,0.04,3995.95,54,PERIODIC_WITH_DISTANCE,34.400002,55:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249536465,12275,,0,287,17.627785,77.907328,537,,01/09/2019 3:00,42793.9,4584.65,152501,2067.8,587.65,0.04,3996,35,PERIODIC,33.200001,00:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1249542357,12275,,0,290,17.638538,77.870373,557,,01/09/2019 3:05,42794.73,4584.7,152505.18,2067.85,587.65,0.04,3996.1,51,PERIODIC,33.599998,05:16.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249545770,12275,,0,283,17.641638,77.852937,571,,01/09/2019 3:07,42795.06,4584.75,152507.11,2067.85,587.65,0.04,3996.15,0,NO_MOVEMENT,33.200001,08:14.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249545769,12275,,0,0,17.641642,77.852935,571,,01/09/2019 3:08,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,IGNITION_OFF,32,08:14.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249548152,12275,,0,0,17.641642,77.852931,571,,01/09/2019 3:10,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,10:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249548151,12275,,0,0,17.641642,77.852931,571,,01/09/2019 3:10,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC_WITH_DISTANCE,32,10:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249554279,12275,,0,0,17.64164,77.852934,571,,01/09/2019 3:15,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,15:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249560105,12275,,0,0,17.641637,77.852929,570,,01/09/2019 3:20,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,20:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249566111,12275,,0,0,17.64164,77.85294,571,,01/09/2019 3:25,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,25:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249572146,12275,,0,0,17.641642,77.85294,572,,01/09/2019 3:30,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,30:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249578143,12275,,0,0,17.641639,77.852943,576,,01/09/2019 3:35,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,35:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249584242,12275,,0,0,17.641636,77.852929,576,,01/09/2019 3:40,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,40:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1249590173,12275,,0,0,17.641647,77.852928,576,,01/09/2019 3:45,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,45:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249596147,12275,,0,0,17.641639,77.852932,575,,01/09/2019 3:50,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,50:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249602709,12275,,0,0,17.641646,77.852939,575,,01/09/2019 3:55,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,55:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1249609335,12275,,0,0,17.641642,77.852926,575,,01/09/2019 4:00,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,00:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249615429,12275,,0,0,17.641648,77.852936,575,,01/09/2019 4:05,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,05:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1249621499,12275,,0,0,17.641654,77.85294,574,,01/09/2019 4:10,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,10:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249627530,12275,,0,0,17.64165,77.85293,574,,01/09/2019 4:15,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,15:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1249633507,12275,,0,0,17.641642,77.85294,573,,01/09/2019 4:20,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,20:16.8
MC2M7SRC0HK051716,Syndicate_Carrier,1249639652,12275,,0,0,17.641646,77.852937,573,,01/09/2019 4:25,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,25:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249645587,12275,,0,0,17.641646,77.852942,574,,01/09/2019 4:30,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,30:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249651612,12275,,0,0,17.641646,77.852931,576,,01/09/2019 4:35,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,35:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1249657890,12275,,0,0,17.641651,77.852936,575,,01/09/2019 4:40,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,40:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249664128,12275,,0,0,17.641645,77.852905,576,,01/09/2019 4:45,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,45:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1249670149,12275,,0,0,17.641648,77.852925,576,,01/09/2019 4:50,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,50:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1249676440,12275,,0,0,17.641641,77.852927,575,,01/09/2019 4:55,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,55:16.6
MC2M7SRC0HK051716,Syndicate_Carrier,1249682728,12275,,0,0,17.641644,77.852934,574,,01/09/2019 5:00,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,00:16.7
MC2M7SRC0HK051716,Syndicate_Carrier,1249689245,12275,,0,0,17.641646,77.852934,573,,01/09/2019 5:05,42795.06,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,05:16.9
MC2M7SRC0HK051716,Syndicate_Carrier,1250102219,12275,,0,0,17.64164,77.852944,573,,01/09/2019 10:27,42795.07,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,PERIODIC,32,28:32.2
MC2M7SRC0HK051716,Syndicate_Carrier,1250102221,12275,,0,0,17.64164,77.852944,573,,01/09/2019 10:27,42795.07,4584.75,152507.11,2067.85,587.66,0.04,3996.15,0,IGNITION_ON,32,28:32.2
MC2M7SRC0HK051716,Syndicate_Carrier,1250104325,12275,,0,0,17.641647,77.85295,574,,01/09/2019 10:30,42795.15,4584.8,152507.11,2067.85,587.7,0.04,3996.15,0,PERIODIC,32,30:16.8
MC2M7SRC0HK051716,Syndicate_Carrier,1250107598,12275,,0,0,17.641649,77.852948,574,,01/09/2019 10:32,42795.23,4584.85,152507.11,2067.85,587.75,0.04,3996.15,1,MOVEMENT,32,33:05.3
MC2M7SRC0HK051716,Syndicate_Carrier,1250110179,12275,,0,264,17.642924,77.837198,594,,01/09/2019 10:35,42795.87,4584.9,152508.84,2067.9,587.75,0.04,3996.2,51,PERIODIC,32,35:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1250116297,12275,,0,0,17.645533,77.82067,613,,01/09/2019 10:40,42796.33,4584.95,152510.66,2067.9,587.79,0.04,3996.2,0,PERIODIC,32,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1250116298,12275,,0,0,17.645533,77.82067,613,,01/09/2019 10:40,42796.33,4584.95,152510.66,2067.9,587.79,0.04,3996.2,0,PERIODIC_WITH_DISTANCE,32,40:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250122101,12275,,0,280,17.647024,77.813087,615,,01/09/2019 10:45,42796.7,4585.05,152511.49,2067.9,587.85,0.04,3996.25,52,PERIODIC,32.400002,45:16.0
MC2M7SRC0HK051716,Syndicate_Carrier,1250129254,12275,,0,272,17.656382,77.77226,611,,01/09/2019 10:50,42797.53,4585.15,152516.06,2067.95,587.85,0.04,3996.35,53,PERIODIC,32,50:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1250135963,12275,,0,286,17.658815,77.730226,627,,01/09/2019 10:55,42798.48,4585.2,152520.69,2068,587.85,0.04,3996.4,53,PERIODIC_WITH_DISTANCE,32,55:16.2
MC2M7SRC0HK051716,Syndicate_Carrier,1250135961,12275,,0,286,17.658815,77.730226,627,,01/09/2019 10:55,42798.48,4585.2,152520.69,2068,587.85,0.04,3996.4,52,PERIODIC,32,55:16.1
MC2M7SRC0HK051716,Syndicate_Carrier,1250142195,12275,,0,278,17.667887,77.691735,609,,01/09/2019 11:00,42799.11,4585.3,152524.98,2068.05,587.85,0.04,3996.5,52,PERIODIC,32,00:20.9
MC2M7SRC0HK051716,Syndicate_Carrier,1250148573,12275,,0,298,17.685154,77.656158,611,,01/09/2019 11:05,42799.86,4585.4,152529.42,2068.05,587.85,0.04,3996.6,54,PERIODIC,32,05:46.1
MC2M7SRC0HK051716,Syndicate_Carrier,1250154086,12275,,0,263,17.692046,77.616729,610,,01/09/2019 11:10,42800.66,4585.45,152533.92,2068.1,587.85,0.04,3996.65,55,PERIODIC,32,10:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1250154087,12275,,0,263,17.692046,77.616729,610,,01/09/2019 11:10,42800.67,4585.45,152533.92,2068.1,587.85,0.04,3996.65,55,PERIODIC_WITH_DISTANCE,32,10:16.5
MC2M7SRC0HK051716,Syndicate_Carrier,1250160005,12275,,0,298,17.692144,77.576759,634,,01/09/2019 11:15,42801.63,4585.55,152538.45,2068.15,587.85,0.04,3996.75,58,PERIODIC,30.799999,15:16.6
MC2M7SRC0HK051716,Syndicate_Carrier,1250165760,12275,,0,271,17.70008,77.534519,598,,01/09/2019 11:20,42802.18,4585.65,152543.18,2068.2,587.85,0.04,3996.85,58,PERIODIC,32,20:16.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250171578,12275,,0,260,17.695721,77.492894,594,,01/09/2019 11:25,42802.9,4585.7,152547.69,2068.25,587.85,0.04,3996.9,55,PERIODIC_WITH_DISTANCE,31.6,25:18.0
MC2M7SRC0HK051716,Syndicate_Carrier,1250171579,12275,,0,260,17.695721,77.492894,594,,01/09/2019 11:25,42802.9,4585.7,152547.7,2068.25,587.85,0.04,3996.9,55,PERIODIC,31.6,25:18.0
MC2M7SRC0HK051716,Syndicate_Carrier,1250177891,12275,,0,270,17.693009,77.452224,587,,01/09/2019 11:30,42803.66,4585.8,152552.17,2068.3,587.85,0.04,3997,58,PERIODIC,31.200001,30:45.7
MC2M7SRC0HK051716,Syndicate_Carrier,1250183539,12275,,0,306,17.696669,77.435991,586,,01/09/2019 11:33,42804.02,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,NO_MOVEMENT,29.200001,35:46.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250183540,12275,,0,0,17.696674,77.435987,586,,01/09/2019 11:33,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,IGNITION_OFF,28.4,35:46.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250183538,12275,,0,0,17.696674,77.435987,586,,01/09/2019 11:34,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC,28.4,35:46.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250183541,12275,,0,0,17.69667,77.435987,586,,01/09/2019 11:35,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC,28.4,35:46.5
MC2M7SRC0HK051716,Syndicate_Carrier,1250188679,12275,,0,0,17.696678,77.435983,587,,01/09/2019 11:40,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC_WITH_DISTANCE,28.4,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1250188680,12275,,0,0,17.696678,77.435983,587,,01/09/2019 11:40,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC,28.4,40:16.3
MC2M7SRC0HK051716,Syndicate_Carrier,1250201912,12275,,0,0,17.696679,77.435981,588,,01/09/2019 11:51,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC,32.400002,51:59.8
MC2M7SRC0HK051716,Syndicate_Carrier,1250201911,12275,,0,0,17.696679,77.435981,588,,01/09/2019 11:51,42804.03,4585.85,152553.99,2068.3,587.85,0.04,3997.05,0,IGNITION_ON,32.400002,51:59.8
MC2M7SRC0HK051716,Syndicate_Carrier,1250205707,12275,,0,0,17.696672,77.435992,587,,01/09/2019 11:55,42804.03,4585.9,152553.99,2068.3,587.85,0.04,3997.05,0,PERIODIC,32,55:15.6
MC2M7SRC0HK051716,Syndicate_Carrier,1250206908,12275,,0,0,17.696672,77.435991,587,,01/09/2019 11:56,42804.04,4585.9,152553.99,2068.3,587.86,0.04,3997.05,4,MOVEMENT,32,56:20.2
MC2M7SRC0HK051716,Syndicate_Carrier,1250211244,12275,,0,281,17.707616,77.410231,592,,01/09/2019 12:00,42804.69,4585.95,152557.04,2068.35,587.86,0.04,3997.1,52,PERIODIC,31.6,00:15.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250216893,12275,,0,255,17.722141,77.373998,590,,01/09/2019 12:05,42805.42,4586.05,152561.38,2068.4,587.86,0.04,3997.2,55,PERIODIC,30.4,05:15.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250222672,12275,,0,264,17.735852,77.340261,611,,01/09/2019 12:10,42806.24,4586.1,152565.7,2068.45,587.86,0.04,3997.3,53,PERIODIC,28.799999,10:15.5
MC2M7SRC0HK051716,Syndicate_Carrier,1250222673,12275,,0,264,17.735852,77.340261,611,,01/09/2019 12:10,42806.24,4586.1,152565.7,2068.45,587.86,0.04,3997.3,53,PERIODIC_WITH_DISTANCE,28.799999,10:15.6
MC2M7SRC0HK051716,Syndicate_Carrier,1250228359,12275,,0,295,17.749465,77.309375,600,,01/09/2019 12:15,42806.84,4586.2,152569.38,2068.5,587.86,0.04,3997.35,46,PERIODIC,28.4,15:15.4
MC2M7SRC0HK051716,Syndicate_Carrier,1250234055,12275,,0,282,17.765201,77.273625,597,,01/09/2019 12:20,42807.47,4586.3,152573.71,2068.55,587.86,0.04,3997.45,48,PERIODIC,28,20:15.7
MC2M7SRC0HK051716,Syndicate_Carrier,1250239724,12275,,0,271,17.765841,77.2325,609,,01/09/2019 12:25,42808.33,4586.35,152578.16,2068.6,587.86,0.04,3997.55,57,PERIODIC_WITH_DISTANCE,28.4,25:15.5
MC2M7SRC0HK051716,Syndicate_Carrier,1250239727,12275,,0,271,17.765841,77.2325,609,,01/09/2019 12:25,42808.33,4586.35,152578.17,2068.6,587.86,0.04,3997.55,57,PERIODIC,28,25:15.6
MC2M7SRC0HK051716,Syndicate_Carrier,1250246462,12275,,0,266,17.761335,77.193197,602,,01/09/2019 12:30,42809.01,4586.45,152582.44,2068.65,587.86,0.04,3997.6,51,PERIODIC,28,30:34.5
